San Diego 1
ALLIANCE MARGARET M BLOOMFIELD|HUNTINGTON PARK || ALLIANCE MARGARET M. BLOOMFIELD TECHNOLOGY ACADEMY|SOTO/HUNTINGTON PARK|Alliance Margaret M. Bloomfield Technolo|90255|0124941
ALLIANCE MIT 6-12 COMPLEX|SUN VALLEY || ALLIANCE MARINE - INNOVATION AND TECHNOLOGY 6-12 C|BURBANK|Alliance Marine - Innovation and Technol|91352|0132084
ALLIANCE OUCHI-O'DONOVAN 6-12|LOS ANGELES || ALLIANCE OUCHI-O'DONOVAN 6-12 COMPLEX|LA TIJERA/LOS ANGELES|Alliance Ouchi-O'Donovan 6-12 Complex|90043|0111641
ALLIANCE PATTI & PETER ACADEMY|LOS ANGELES || ALLIANCE PATTI AND PETER NEUWIRTH LEADERSHIP ACADE|DOCKWEILER/LOS ANGELES|Alliance Patti And Peter Neuwirth Leader|90037|0111492
ALLIANCE PIERA BARBAGLIA HSA|LOS ANGELES || ALLIANCE PIERA BARBAGLIA SHAHEEN HEALTH SERVICES A|HANCOCK/LOS ANGELES|Alliance Piera Barbaglia Shaheen Health|90044|0117598
ALLIANCE RENEE & MEYER LUSKIN|LOS ANGELES || ALLIANCE RENEE AND MEYER LUSKIN ACADEMY HIGH|LA TIJERA/LOS ANGELES|Alliance Renee and Meyer Luskin Academy|90043|0124891
ALLIANCE SMIDT TECHNOLOGY HIGH|LOS ANGELES || ALLIANCE SUSAN AND ERIC SMIDT TECHNOLOGY HIGH|LINCOLN/LINCOLN HEIGHTS/LOS ANGELES|Alliance Susan and Eric Smidt Technology|90031|0123133
AMBASSADOR SCHL GLOBAL LDRSHP|LOS ANGELES || AMBASSADOR-GLOBAL LEADERSHIP|PICO HEIGHTS/LOS ANGELES|Los Angeles Unified|90005|0121095
ANAHUACALMECAC INTRL UNIV PREP|LOS ANGELES || ANAHUACALMECAC INTERNATIONAL UNIVERSITY PREPARATOR|EL SERENO/LINCOLN HEIGHTS/LOS ANGELES|Anahuacalmecac International University|90032|0132928
ANIMO CTY CHAMPIONS CHARTER HS|INGLEWOOD || ANIMO CITY OF CHAMPIONS CHARTER HIGH|MORNINGSIDE PARK/INGLEWOOD|Animo City of Champions Charter High|90305|0136119
ANIMO JACKIE ROBINSON CHRT SCH|LOS ANGELES || ANIMO JACKIE ROBINSON HIGH|DOCKWEILER/LOS ANGELES|Animo Jackie Robinson High|90007|0111583
ANIMO LEADERSHIP CHARTER HS|INGLEWOOD || ANIMO LEADERSHIP HIGH|INGLEWOOD|Animo Leadership High|90301|1996313
ANIMO PAT BROWN CHARTER HS|LOS ANGELES || ANIMO PAT BROWN|LOS ANGELES|Animo Pat Brown|90001|0106849
ANIMO S LOS ANGELES CHARTER HS|LOS ANGELES || ANIMO SOUTH LOS ANGELES CHARTER|LOS ANGELES|Animo South Los Angeles Charter|90047|0102434
ANIMO WATTS COLLGE PREP ACDMY|LOS ANGELES || ANIMO WATTS COLLEGE PREPARATORY ACADEMY|GREENMEAD/LOS ANGELES|Animo Watts College Preparatory Academy|90061|0111625
ARTS & ENTERTAINMENT VIRTUAL ACAD|CARSON || VIRTUAL ACADEMY OF THE ARTS & ENTERTAINMENT|CARSON|Los Angeles Unified|90746|0141572
ASPIRE OLLIN UNIV PREP ACDMY|HUNTINGTON PARK || ASPIRE OLLIN UNIVERSITY PREPARATORY ACADEMY|SOTO/HUNTINGTON PARK|Aspire Ollin University Preparatory Acad|90255|0112128
BARACK OBAMA GLOBAL PREP ACADEMY|LOS ANGELES || BARACK OBAMA GLOBAL PREPARATION ACADEMY|LA TIJERA/WESTVERN/LOS ANGELES|Los Angeles Unified|90062|0122416
BIRMINGHAM COMMUNITY HS|LAKE BALBOA || BIRMINGHAM COMMUNITY CHARTER HIGH|VAN NUYS|Birmingham Community Charter High|91406|1931047
BRIO COLLEGE PREP|LOS ANGELES || EDNOVATE - BRIO COLLEGE PREP|ARCO/BUNKER HILL/FOY/LOS ANGELES|Ednovate - Brio College Prep|90071|0135723
CA SCH ARTS SAN GABRIEL VALLEY|DUARTE || CALIFORNIA SCHOOL OF THE ARTS - SAN GABRIEL VALLEY|MONROVIA|California School of the Arts - San Gabr|91010|0134858
CALIFORNIA ACAD MATH & SCIENCE|CARSON || CALIFORNIA ACADEMY OF MATHEMATICS AND SCIENCE|CARSON|Long Beach Unified|90747|1995539
CAMINO NUEVO HIGH SCHOOL DALZE|LOS ANGELES || CAMINO NUEVO HIGH #2|OAKWOOD/LOS ANGELES|Camino Nuevo High #2|90004|0127910
CATCH PREP CHARTER HIGH|LOS ANGELES || CATCH PREP CHARTER HIGH, INC.|CRENSHAW/LOS ANGELES|CATCH Prep Charter High, Inc.|90008|0101659
CESAR CHAVEZ LA ARTES MAGNET|SAN FERNANDO || CESAR E. CHAVEZ LEARNING ACADEMIES-ARTS/THEATRE/EN|SYLMAR|Los Angeles Unified|91340|0124370
CHARTER HS ARTS MEDIA PERFORM|VAN NUYS || CHAMPS - CHARTER HS OF ARTS-MULTIMEDIA & PERFORMIN|VAN NUYS|CHAMPS - Charter HS of Arts-Multimedia &|91405|0108878
CHATSWORTH HIGH SCHOOL|CHATSWORTH || CHATSWORTH CHARTER HIGH|CHATSWORTH|Los Angeles Unified|91311|1931708
CITY HONORS HIGH SCHOOL|INGLEWOOD || CITY HONORS INTERNATIONAL PREPARATORY HIGH|INGLEWOOD|Inglewood Unified|90301|1996529
CLARK MAGNET HIGH SCHOOL|LA CRESCENTA || ANDERSON W. CLARK MAGNET HIGH|LA CRESCENTA|Glendale Unified|91214|1996131
CLEVELAND HIGH SCHOOL|RESEDA || GROVER CLEVELAND CHARTER HIGH|RESEDA|Los Angeles Unified|91335|1931864
COLLEGE BRIDGE ACADEMY|LOS ANGELES || No close match found
COLLEGIATE CHARTER HIGH SCHOOL|LOS ANGELES || COLLEGIATE CHARTER HIGH SCHOOL OF LOS ANGELES|LUGO/LOS ANGELES|Collegiate Charter High School of Los An|90023|0131821
CRENSHAW HIGH SCHOOL|LOS ANGELES || CRENSHAW SCIENCE, TECHNOLOGY, ENGINEERING, MATH AN|LA TIJERA/LOS ANGELES|Los Angeles Unified|90043|1932128
CRITICAL DESIGN AND GAMING SCH|LOS ANGELES || No close match found
DANIEL PEARL MAGNET HIGH SCHL|VAN NUYS || DANIEL PEARL JOURNALISM & COMMUNICATIONS MAGNET|VAN NUYS|Los Angeles Unified|91406|0120360
DAV STARR JORDAN HIGH SCHOOL|LONG BEACH || JORDAN HIGH|NORTH/LONG BEACH|Long Beach Unified|90805|1934470
DAVID STARR JORDAN HS|LOS ANGELES || JORDAN HIGH|GREENMEAD/LOS ANGELES|Los Angeles Unified|90002|1934454
DIEGO RIVERA COMM/TECH SCHOOL|LOS ANGELES || COMMUNICATION AND TECHNOLOGY AT DIEGO RIVERA LEARN|LOS ANGELES|Los Angeles Unified|90001|0124495
DISCOVERY CHARTER PREP SCHOOL|SYLMAR || DISCOVERY CHARTER PREPARATORY #2|SYLMAR|Discovery Charter Preparatory #2|91342|0115253
DOWNTOWN MAGNETS HIGH SCHOOL|LOS ANGELES || DOWNTOWN BUSINESS HIGH|ALAMEDA/LOS ANGELES|Los Angeles Unified|90012|1932888
DR RICHARD VLADOVIC HARBOR ACA|WILMINGTON || DR. RICHARD A. VLADOVIC HARBOR TEACHER PREPARATION|WILMINGTON|Los Angeles Unified|90744|0102921
EARLY COLLEGE ACADEMY|LOS ANGELES || EARLY COLLEGE ACADEMY-LA TRADE TECH COLLEGE|DEL VALLE/LOS ANGELES|Los Angeles Unified|90015|0127803
EAST COLLEGE PREP|LOS ANGELES || EDNOVATE - EAST COLLEGE PREP|LINCOLN/LINCOLN HEIGHTS/LOS ANGELES|Ednovate - East College Prep|90031|0132282
EAST LA PERFORMING ARTS MAGNET|LOS ANGELES || ESTEBAN TORRES EAST LA PERFORMING ARTS MAGNET|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122341
EAST LA RENAISSANCE ACADEMY|LOS ANGELES || EAST LOS ANGELES RENAISSANCE ACADEMY AT ESTEBAN E.|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122374
EDWARD R ROYBAL LEARNING CNTR|LOS ANGELES || EDWARD R. ROYBAL LEARNING CENTER|EDENDALE/LOS ANGELES|Los Angeles Unified|90026|0117051
ENGINEERING & TECH ACAD AT THS|LOS ANGELES || ENGINEERING AND TECHNOLOGY ACADEMY AT ESTEBAN E. T|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122382
ENVIRONMENTAL CHARTER HS|LAWNDALE || ENVIRONMENTAL CHARTER HIGH - LAWNDALE|LAWNDALE|Environmental Charter High - Lawndale|90260|1996438
ESPERANZA COLLEGE PREP|LOS ANGELES || EDNOVATE - ESPERANZA COLLEGE PREP|LOS ANGELES|Ednovate - Esperanza College Prep|90022|0135715
FELICITAS GONZALO MENDEZ HS|LOS ANGELES || FELICITAS AND GONZALO MENDEZ HIGH|BOYLE HEIGHTS/LOS ANGELES|Los Angeles Unified|90033|0119966
FREMONT ACD ENGINEERING/DESIGN|POMONA || FREMONT ACADEMY OF ENGINEERING AND DESIGN|POMONA|Pomona Unified|91766|6061634
GAHR HIGH SCHOOL|CERRITOS || GAHR (RICHARD) HIGH|CERRITOS|ABC Unified|90703|1933159
GIRLS ACADEMIC LEADERSHIP ACAD|LOS ANGELES || GIRLS ACADEMIC LEADERSHIP ACADEMY, DR. MICHELLE KI|RIMPAU/LOS ANGELES|Los Angeles Unified|90019|0133603
GREEN DESIGN STEAM ACADEMY|LOS ANGELES || DIEGO RIVERA LEARNING COMPLEX GREEN DESIGN STEAM A|LOS ANGELES|Los Angeles Unified|90001|0124503
HIGH TECH HIGH LA|VAN NUYS || HIGH TECH LA|VAN NUYS|High Tech LA|91406|0100677
HILDA L SOLIS LEARNING ACDMY|LOS ANGELES || HILDA L. SOLIS LEARNING ACADEMY SCHOOL OF TECHNOLO|LOS ANGELES|Los Angeles Unified|90022|0126474
HUMANITAS ACADEMY ART AND TECH|LOS ANGELES || HUMANITAS ACADEMY OF ART AND TECHNOLOGY AT ESTEBAN|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122358
HUMANITIES AND ARTS ACADEMY-LA|HARBOR CITY || HUMANITIES AND ARTS (HARTS) ACADEMY OF LOS ANGELES|HARBOR CITY|Los Angeles Unified|90710|0127787
HUNTINGTON PARK INST APLD MED|HUNTINGTON PARK || LINDA ESPERANZA MARQUEZ HIGH A HUNTINGTON PARK INS|SOTO/HUNTINGTON PARK|Los Angeles Unified|90255|0126516
ILEAD EXPLORATION HYBRID|ACTON || No close match found
ILEAD ONLINE CHARTER SCHOOL|ACTON || iLEAD Online|ACTON|iLEAD Online|93510|0136531
INTERNATIONAL STUDIES LEARNING|SOUTH GATE || INTERNATIONAL STUDIES LEARNING CENTER AT LEGACY HI|FIRESTONE/HOLLYDALE/SOUTH GATE|Los Angeles Unified|90280|0107011
JOHN BURROUGHS HIGH SCHOOL|BURBANK || BURROUGHS HIGH|BURBANK|Burbank Unified|91506|1931237
JOHN GLENN HIGH SCHOOL|NORWALK || JOHN H. GLENN HIGH|NORWALK|Norwalk-La Mirada Unified|90650|1933647
JOHN MARSHALL FUNDAMENTAL SCH|PASADENA || MARSHALL FUNDAMENTAL|PASADENA|Pasadena Unified|91104|1931674
JUAN RODRIGUEZ CABRILLO HS|LONG BEACH || CABRILLO HIGH|CABRILLO/LONG BEACH|Long Beach Unified|90810|1995935
KING DREW MAGNET HS MED/SCI|LOS ANGELES || KING/DREW MEDICAL MAGNET HIGH|GREENMEAD/LOS ANGELES|Los Angeles Unified|90059|1933001
LA CENTER ENRICHED STUDIES|LOS ANGELES || LOS ANGELES CENTER FOR ENRICHED STUDIES|PREUSS/LOS ANGELES|Los Angeles Unified|90035|1932847
LAKE BALBOA COLLEGE PREP K-12|VAN NUYS || LAKE BALBOA COLLEGE PREPARATORY MAGNET K-12|VAN NUYS|Los Angeles Unified|91406|1931716
LEADERSHIP&PUBLIC SVC VIRTUAL ACA|LOS ANGELES || LEADERSHIP & PUBLIC SERVICE VIRTUAL ACADEMY|DOCKWEILER/LOS ANGELES|Los Angeles Unified|90007|0141564
LEGACY HIGH SCHOOL VAPA|SOUTH GATE || VISUAL AND PERFORMING ARTS AT LEGACY HIGH SCHOOL C|FIRESTONE/HOLLYDALE/SOUTH GATE|Los Angeles Unified|90280|0126557
LENNOX MATH SCIENCE TECH ACAD|INGLEWOOD || LENNOX MATHEMATICS, SCIENCE AND TECHNOLOGY ACADEMY|CRENSHAW IMPERIAL/INGLEWOOD|Lennox Mathematics, Science and Technolo|90304|0100602
LIBRA ACADEMY AT LINDA MARQUEZ HS|HUNTINGTON PARK || LINDA ESPERANZA MARQUEZ HIGH B LIBRA ACADEMY|SOTO/HUNTINGTON PARK|Los Angeles Unified|90255|0126524
LINDA MARQUEZ HS-SOC JUSTICE|HUNTINGTON PARK || LINDA ESPERANZA MARQUEZ HIGH C SCHOOL OF SOCIAL JU|SOTO/HUNTINGTON PARK|Los Angeles Unified|90255|0126532
LONG BEACH POLYTECHNIC HS|LONG BEACH || POLYTECHNIC HIGH|LONG BEACH|Long Beach Unified|90813|1936947
LOS ANGELES ACAD ARTS ENTRPRSE|LOS ANGELES || LOS ANGELES ACADEMY OF ARTS AND ENTERPRISE|EDENDALE/LOS ANGELES|Los Angeles Academy of Arts and Enterpri|90026|0110304
LOS ANGELES SCH GLOBAL STUDIES|LOS ANGELES || SCHOOL OF GLOBAL STUDIES AT CONTRERAS LEARNING COM|FOY/LOS ANGELES|Los Angeles Unified|90017|0112029
MATH SCIENCE TECHNOLOGY MAGNET|LOS ANGELES || MATH, SCIENCE, & TECHNOLOGY MAGNET ACADEMY AT ROOS|BOYLE HEIGHTS/LOS ANGELES|Los Angeles Unified|90033|0122333
MAYWOOD CTR ENRICHED STUDIES|MAYWOOD || MAYWOOD CENTER FOR ENRICHED STUDIES|MAYWOOD|Los Angeles Unified|90270|0135855
MIGUEL CONTRERAS LRNG COMPLEX|LOS ANGELES || MIGUEL CONTRERAS LEARNING COMPLEX GREEN DESIGN STEAM|FOY/LOS ANGELES|Los Angeles Unified|90017|0124503
MT SAC EARLY COLG ACD W COVINA|WEST COVINA || MT. SAC EARLY COLLEGE ACADEMY AT WEST COVINA|SOUTH HILL/WEST COVINA|West Covina Unified|91791|0137042
NARBONNE HIGH SCHOOL|HARBOR CITY || NATHANIEL NARBONNE SENIOR HIGH|HARBOR CITY|Los Angeles Unified|90710|1936160
OPPORTUNITIES LRN-WILLIAM HART|VALENCIA || OPPORTUNITIES FOR LEARNING - WILLIAM S. HART|SANTA CLARITA|Opportunities for Learning - William S.|91355|1996263
ORTHOPAEDIC HOSP MED MAGNET HS|LOS ANGELES || ORTHOPAEDIC HOSPITAL|DOCKWEILER/LOS ANGELES|Los Angeles Unified|90007|0106997
PERFORMING ARTS COMMUNITY SCHO|LOS ANGELES || PERFORMING ARTS COMMUNITY AT DIEGO RIVERA LEARNING|LOS ANGELES|Los Angeles Unified|90001|0124511
PUBLIC SERVICE COMMUNITY SCHOO|LOS ANGELES || PUBLIC SERVICE COMMUNITY AT DIEGO RIVERA LEARNING|LOS ANGELES|Los Angeles Unified|90001|0124487
PUC COMMUNITY CHARTER EARLY COLL HS|SYLMAR || PUC COMMUNITY CHARTER MIDDLE AND PUC COMMUNITY CHA|SYLMAR|PUC Community Charter Middle and PUC Com|91342|6116750
PUC EARLY COLG ACADEMY LEADERS|LOS ANGELES || PUC EARLY COLLEGE ACADEMY FOR LEADERS AND SCHOLARS|GLASSELL/LOS ANGELES|PUC Early College Academy for Leaders an|90065|0124933
PUC TRIUMPH CHARTER ACADEMY HS|SYLMAR || PUC TRIUMPH CHARTER ACADEMY AND PUC TRIUMPH CHARTE|SYLMAR|PUC Triumph Charter Academy and PUC Triu|91342|0133272
RAMON C CORTINES SCH OF VISUAL|LOS ANGELES || RAMON C. CORTINES SCHOOL OF VISUAL AND PERFORMING|ALAMEDA/LOS ANGELES|Los Angeles Unified|90012|0119727
RENAISSANCE HIGH SCHOOL ARTS|LONG BEACH || RENAISSANCE HIGH SCHOOL FOR THE ARTS|LONG BEACH|Long Beach Unified|90813|1996503
RESEDA HIGH SCHOOL|RESEDA || RESEDA CHARTER HIGH|RESEDA|Los Angeles Unified|91335|1937226
ROBERT A MILLIKAN HIGH SCHOOL|LONG BEACH || MILLIKAN HIGH|BRYANT/SPRING/LONG BEACH|Long Beach Unified|90815|1935758
SANTA CLARITA VALLEY INTERNATI|CASTAIC || SANTA CLARITA VALLEY INTERNATIONAL|CASTAIC/SANTA CLARITA|Santa Clarita Valley International|91384|0117234
SATO ACADEMY OF MATH & SCIENCE|LONG BEACH || EUNICE SATO ACADEMY OF MATH & SCIENCE|BRYANT/SPRING/LONG BEACH|Long Beach Unified|90815|0132324
SCH SOCIAL JUSTICE-CONT LEARN CTR|LOS ANGELES || SOCIAL JUSTICE LEADERSHIP ACADEMY MAGNET AT ESTEBA|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122366
SCHOOL OF EXTENDED EDU OPTIONS|POMONA || SCHOOL OF EXTENDED EDUCATIONAL OPTIONS|POMONA|Pomona Unified|91767|0115170
SCHOOL VISUAL ARTS HUMANITIES|LOS ANGELES || SCHOOL FOR THE VISUAL ARTS AND HUMANITIES|PICO HEIGHTS/LOS ANGELES|Los Angeles Unified|90005|0117762
SHERMAN OAKS CTR ENRCHED STDS|TARZANA || SHERMAN OAKS CENTER FOR ENRICHED STUDIES|RESEDA|Los Angeles Unified|91335|1933233
# SIERRA VISTA HIGH SCHOOL|BALDWIN PARK || SIERRA VISTA HIGH|IRWINDALE/BALDWIN PARK|Baldwin Park Unified|91706|1938166 # This record is correct but no longer needed as of 12/26/2025
SOAR HIGH SCHOOL|LANCASTER || SOAR HIGH (STUDENTS ON ACADEMIC RISE)|LANCASTER|Antelope Valley Union High|93536|0111872
SOCIAL JUSTICE HUMANITAS ACAD|SAN FERNANDO || SOCIAL JUSTICE HUMANITAS ACADEMY AT ESTEBAN TORRES|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122358
SOCIAL JUSTICE LDRSHP @ TORRES|LOS ANGELES || SOCIAL JUSTICE LEADERSHIP ACADEMY MAGNET AT ESTEBA|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0122366
SONIA SOTOMAYOR ARTS SCI ACAD|LOS ANGELES || SOTOMAYOR ARTS AND SCIENCES MAGNET|GLASSELL/LOS ANGELES|Los Angeles Unified|90065|0124412
SOUTH LA COLLEGE PREP|LOS ANGELES || EDNOVATE - SOUTH LA COLLEGE PREP|FOY/LOS ANGELES|Ednovate - South LA College Prep|90017|0140129
STEAM LEGACY HIGH SCHOOL CMPLX|SOUTH GATE || SCIENCE, TECHNOLOGY, ENGINEERING, ARTS AND MATHEMA|FIRESTONE/HOLLYDALE/SOUTH GATE|Los Angeles Unified|90280|0126540
STEAM VIRTUAL ACADEMY|LOS ANGELES || VIRTUAL ACADEMY STEAM|HAZARD/LOS ANGELES|Los Angeles Unified|90063|0141556

*** Two schools in UC data with similar names, ChatGPT matched both to the same CAASPP school.
*** Comment out the first one and add the correct match
# STEM ACADEMY OF BOYLE HEIGHTS|LOS ANGELES || STEM ACADEMY AT BERNSTEIN HIGH|HOLLYWOOD/LOS ANGELES|Los Angeles Unified|90028|0125989
STEM ACADEMY OF BOYLE HEIGHTS|LOS ANGELES ++ BOYLE HEIGHTS SCIENCE, TECHNOLOGY, ENGINEERING AND|LUGO/LOS ANGELES|Los Angeles Unified|90023|0129536
STEM ACADEMY OF HOLLYWOOD|HOLLYWOOD || STEM ACADEMY AT BERNSTEIN HIGH|HOLLYWOOD/LOS ANGELES|Los Angeles Unified|90028|0125989

SYLMAR BIOTECH HLTH & ENG MGNT|SYLMAR || SYLMAR BIOTECH HEALTH AND ENGINEERING MAGNET|SYLMAR|Los Angeles Unified|91342|0130997
SYLMAR HIGH SCHOOL|SYLMAR || SYLMAR CHARTER HIGH|SYLMAR|Los Angeles Unified|91342|1938554
TECHNOLOGY PREPARATORY ACADEMY|SAN FERNANDO || CESAR E. CHAVEZ LEARNING ACADEMIES-TECHNOLOGY PREP|SYLMAR|Los Angeles Unified|91340|0124404
TRACY HIGH SCHOOL|CERRITOS || TRACY (WILBUR) HIGH (CONTINUATION)|CERRITOS|ABC Unified|90703|1931641
UNIVERSITY HIGH SCHOOL|LOS ANGELES || UNIVERSITY HIGH SCHOOL CHARTER|LOS ANGELES|Los Angeles Unified|90025|1938885
UNIVERSITY PATHWAYS PUB SVC AC|LOS ANGELES || UNIVERSITY PATHWAYS PUBLIC SERVICE ACADEMY|LOS ANGELES|Los Angeles Unified|90001|0137091
UP MEDICAL MAGNET ACADEMY|LOS ANGELES || UNIVERSITY PATHWAYS MEDICAL MAGNET ACADEMY|GREENMEAD/LOS ANGELES|Los Angeles Unified|90061|0137083
USC HYBRID HIGH COLLEGE PREP|LOS ANGELES || EDNOVATE - USC HYBRID HIGH COLLEGE PREP|ARCO/BUNKER HILL/FOY/LOS ANGELES|Ednovate - USC Hybrid High College Prep|90071|0125864
USC MEDIA & ENGINEERING MAGNET SCH|LOS ANGELES || No close match found
VALLEY ACADEMY ARTS & SCIENCES|GRANADA HILLS || VALLEY ACADEMY OF ARTS AND SCIENCES|SYLMAR|Los Angeles Unified|91344|0124362
VALLEY OAKS CTR ENRICHED STDS|SUN VALLEY || VALLEY OAKS CENTER FOR ENRICHED STUDIES|BURBANK|Los Angeles Unified|91352|0140046
VAUGHN NEXT CENTURY LEARN CTR|SAN FERNANDO || VAUGHN NEXT CENTURY LEARNING CENTER|SYLMAR|Vaughn Next Century Learning Center|91340|6019715
VIEW PARK PREP ACCEL CHARTER HS|LOS ANGELES || ICEF VIEW PARK PREPARATORY HIGH|LA TIJERA/LOS ANGELES|ICEF View Park Preparatory High|90043|0101196
VILLAGE ACADEMY HIGH SCHOOL|POMONA || VILLAGE ACADEMY HIGH SCHOOL AT INDIAN HILL|POMONA|Pomona Unified|91767|1996495
WARREN HIGH SCHOOL|DOWNEY || WARREN (EARL) HIGH|DOWNEY|Downey Unified|90241|1939164
WESTBROOK ACADEMY|SOUTH GATE || No close match found
WESTCHESTER ENRICHED SCIENCE MAGNET|LOS ANGELES || WESM HEALTH/SPORTS MEDICINE|WESTCHESTER/LOS ANGELES|Los Angeles Unified|90045|1939479
WILLIAM HOWARD TAFT HS|WOODLAND HILLS || TAFT CHARTER HIGH|WOODLAND HILLS|Los Angeles Unified|91364|1938612
WILLIAM J PETE KNIGHT HIGH SCH|PALMDALE || WILLIAM J. (PETE) KNIGHT HIGH|PALMDALE|Antelope Valley Union High|93552|0100081
WOODROW WILSON HIGH SCHOOL|LONG BEACH || WOODROW WILSON SENIOR HIGH|LONG BEACH|Long Beach Unified|90804|1939875
WOODROW WILSON HIGH SCHOOL|LOS ANGELES || WOODROW WILSON SENIOR HIGH|EL SERENO/LINCOLN HEIGHTS/LOS ANGELES|Los Angeles Unified|90032|1939859
WORKMAN HIGH SCHOOL|CITY OF INDUSTRY || WILLIAM WORKMAN HIGH|INDUSTRY/LA PUENTE|Hacienda la Puente Unified|91744|1939925

San Diego
The attached file contains one row per reference high school. Each row consists of pipe-delimited values schoolName|cityName|districtName|ZIP|ID.
Below is a second list of high schools. Each line consists of schoolName|cityName.
The names in the two lists do not match exactly due to abbreviations and other variations. For each line below, print the input line followed by "||" as a delimiter followed by the line for the best match school from the reference file. Include all elements from the reference file including districtName, ZIP, and ID.
AUDEO CHARTER SCHOOL|SAN DIEGO
BAYFRONT CHARTER HIGH SCHOOL|CHULA VISTA
CHARTER SCHOOL OF SAN DIEGO|SAN DIEGO
CHULA VISTA LRNG CMNTY CHARTER|CHULA VISTA
COASTAL ACADEMY HS OCEANSIDE|OCEANSIDE
DEL LAGO ACADEMY|ESCONDIDO
GUAJOME PARK ACADEMY|VISTA
HEALTH SCIENCES HIGH/MID COLL|SAN DIEGO
HERBERT HOOVER HIGH SCHOOL|SAN DIEGO
JAMES MADISON HIGH SCHOOL|SAN DIEGO
JULIAN CHARTER SCHOOL LIVE|JULIAN
KEARNY SCH BIOMED SCIENCE TECH|SAN DIEGO
LEARNING CHOICE - CHULA VISTA|CHULA VISTA
LEARNING CHOICE ACADEMY-SAN DIEGO|SAN DIEGO
LITERACY FIRST CHARTER SCHOOLS|ALPINE
OFARRELL CHARTER SCHOOL|SAN DIEGO
PATRICK HENRY HIGH SCHOOL|SAN DIEGO
SAN DIEGO CITY SCHOOLS|SAN DIEGO
SAN DIEGO MET|SAN DIEGO
SAN DIEGO SCHL CREATE/PERFORM|SAN DIEGO
SAN DIEGUITO ACADEMY|ENCINITAS
SCHL ENTREPRENEURSHIP & TECH|SAN DIEGO
SWEETWATER SECONDARY SCHOOL|CHULA VISTA
SWEETWATER UNION HIGH SCHOOL|NATIONAL CITY
AUDEO CHARTER SCHOOL|SAN DIEGO || ALTUS SCHOOLS AUDEO|CARMEL VALLEY/SAN DIEGO|Altus Schools Audeo|92121|3731395
BAYFRONT CHARTER HIGH SCHOOL|CHULA VISTA || MUELLER CHARTER (ROBERT L.)|CHULA VISTA|Mueller Charter (Robert L.)|91910|6037980
CHARTER SCHOOL OF SAN DIEGO|SAN DIEGO || ALTUS SCHOOLS CHARTER SCHOOL OF SAN DIEGO|CARMEL VALLEY/SAN DIEGO|Altus Schools Charter School of San Diego|92121|3730959
CHULA VISTA LRNG CMNTY CHARTER|CHULA VISTA || CHULA VISTA LEARNING COMMUNITY CHARTER|CHULA VISTA|Chula Vista Learning Community Charter|91911|6115778
COASTAL ACADEMY HS OCEANSIDE|OCEANSIDE || COASTAL ACADEMY CHARTER|OCEANSIDE|Coastal Academy Charter|92056|0136267
DEL LAGO ACADEMY|ESCONDIDO || DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE|ESCONDIDO|Escondido Union High|92029|0127241
GUAJOME PARK ACADEMY|VISTA || GUAJOME PARK ACADEMY CHARTER|VISTA|Guajome Park Academy Charter|92083|3730942
HEALTH SCIENCES HIGH/MID COLL|SAN DIEGO || HEALTH SCIENCES HIGH AND MIDDLE COLLEGE|CITY HEIGHTS/SAN DIEGO|Health Sciences High and Middle College|92105|0114462
HERBERT HOOVER HIGH SCHOOL|SAN DIEGO || HOOVER HIGH|ANDREW JACKSON/SAN DIEGO|San Diego Unified|92115|3732997
JAMES MADISON HIGH SCHOOL|SAN DIEGO || MADISON HIGH|WILLIAM TAFT/SAN DIEGO|San Diego Unified|92117|3733698
JULIAN CHARTER SCHOOL LIVE|JULIAN || JULIAN CHARTER|JULIAN|Julian Charter|92036|3731239
KEARNY SCH BIOMED SCIENCE TECH|SAN DIEGO || KEARNY SCHOOL OF BIOMEDICAL SCIENCE AND TECHNOLOGY|LINDA VISTA/SAN DIEGO|San Diego Unified|92111|0107086
LEARNING CHOICE - CHULA VISTA|CHULA VISTA || LEARNING CHOICE ACADEMY - CHULA VISTA|EASTLAKE/CHULA VISTA|Learning Choice Academy - Chula Vista|91914|0138073
LEARNING CHOICE ACADEMY-SAN DIEGO|SAN DIEGO || LEARNING CHOICE ACADEMY|WILLIAM TAFT/SAN DIEGO|Learning Choice Academy|92117|0106799
LITERACY FIRST CHARTER SCHOOLS|ALPINE || LITERACY FIRST CHARTER|EL CAJON|Literacy First Charter|92020|6119119
OFARRELL CHARTER SCHOOL|SAN DIEGO || THE O'FARRELL CHARTER|ENCANTO/SAN DIEGO|The O'Farrell Charter|92114|6061964
PATRICK HENRY HIGH SCHOOL|SAN DIEGO || HENRY HIGH|GRANTVILLE/SAN DIEGO|San Diego Unified|92120|3732781
